token	relrole	arcpath	lemma	upos	widx	token
Spi-b4d6_262_camouflage-10	adaptation_comment	obj<acl:relcl<nsubj<	be	VERB	2	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	obj<acl:relcl<amod>	strong	ADJ	3	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	obj<acl:relcl<	evidence	NOUN	4	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	obj<nsubj>	that	PRON	5	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	obj<	spider	VERB	6	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	nsubj>	coloration	NOUN	8	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	cop>	be	AUX	9	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	acl:relcl>nsubj>	that	PRON	11	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	acl:relcl>	help	VERB	12	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	acl:relcl>obj>	they	PRON	13	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	acl:relcl>xcomp>mark>	to	PART	14	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	acl:relcl>xcomp>	evade	VERB	15	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	acl:relcl>xcomp>obj>	predator	NOUN	18	Spi-b4d6_262_camouflage-10
Spi-b4d6_262_camouflage-10	adaptation_comment	acl:relcl>xcomp>acl:relcl>	have	VERB	28	Spi-b4d6_262_camouflage-10
Dol-b828_42_Predators-3	adaptation_comment	appos<	Dolomede	NOUN	1	Dol-b828_42_Predators-3
Dol-b828_27_predators-12	adaptation_comment	nsubj<advcl<advcl<	hunter	NOUN	4	Dol-b828_27_predators-12
Dol-b828_27_predators-12	adaptation_comment	nsubj<advcl<	feed	VERB	6	Dol-b828_27_predators-12
Dol-b828_27_predators-12	adaptation_comment	nsubj<mark>	when	ADV	7	Dol-b828_27_predators-12
Dol-b828_27_predators-12	adaptation_comment	nsubj<nsubj>	bird	NOUN	8	Dol-b828_27_predators-12
Dol-b828_27_predators-12	adaptation_comment	nmod:poss>	they	PRON	10	Dol-b828_27_predators-12
Dol-b828_27_predators-12	adaptation_comment	amod>	main	ADJ	11	Dol-b828_27_predators-12
Dol-b828_27_predators-12	adaptation_comment	nsubj<aux>	be	AUX	14	Dol-b828_27_predators-12
Dol-b828_27_predators-12	adaptation_comment	nsubj<	sleep	VERB	15	Dol-b828_27_predators-12
Dol-b828_43_predators-3	adaptation_comment	det>	the	DET	1	Dol-b828_43_predators-3
Dol-b828_43_predators-3	adaptation_comment	amod>	main	ADJ	2	Dol-b828_43_predators-3
Dol-b828_43_predators-3	adaptation_comment	nmod>case>	of	ADP	4	Dol-b828_43_predators-3
Dol-b828_43_predators-3	adaptation_comment	nmod>compound>	fishing	NOUN	5	Dol-b828_43_predators-3
Dol-b828_43_predators-3	adaptation_comment	nmod>	spider	NOUN	6	Dol-b828_43_predators-3
Dol-b828_43_predators-3	adaptation_comment	nsubj<cop>	be	AUX	7	Dol-b828_43_predators-3
Dol-b828_43_predators-3	adaptation_comment	nsubj<	bird	NOUN	8	Dol-b828_43_predators-3
Dol-b828_43_predators-3	adaptation_comment	nsubj<conj>cc>	and	CCONJ	9	Dol-b828_43_predators-3
Dol-b828_43_predators-3	adaptation_comment	nsubj<conj>	snake	NOUN	10	Dol-b828_43_predators-3
Six-3725_126_predators-14	adaptation_comment	obl<ccomp<nsubj>	coloration	NOUN	4	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	obl<ccomp<	suggest	VERB	5	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	obl<mark>	that	SCONJ	6	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	obl<nsubj:pass>det>	these	DET	7	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	obl<nsubj:pass>	spider	NOUN	8	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	obl<aux:pass>	be	AUX	9	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	obl<	prey	VERB	10	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	obl<compound:prt>	on	ADP	11	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	case>	by	ADP	12	Six-3725_126_predators-14
Six-3725_126_predators-14	adaptation_comment	amod>	visual	ADJ	13	Six-3725_126_predators-14
Dol-b828_37_predators-11	adaptation_comment	nmod<obj<xcomp<	serve	VERB	5	Dol-b828_37_predators-11
Dol-b828_37_predators-11	adaptation_comment	nmod<obj<mark>	to	PART	6	Dol-b828_37_predators-11
Dol-b828_37_predators-11	adaptation_comment	nmod<obj<	warn	VERB	7	Dol-b828_37_predators-11
Dol-b828_37_predators-11	adaptation_comment	nmod<det>	the	DET	8	Dol-b828_37_predators-11
Dol-b828_37_predators-11	adaptation_comment	nmod<	spider	NOUN	9	Dol-b828_37_predators-11
Dol-b828_37_predators-11	adaptation_comment	case>	of	ADP	10	Dol-b828_37_predators-11
Dol-b828_37_predators-11	adaptation_comment	nmod>case>	such	ADJ	12	Dol-b828_37_predators-11
Dol-b828_37_predators-11	adaptation_comment	nmod>case>fixed>	as	ADP	13	Dol-b828_37_predators-11
Dol-b828_37_predators-11	adaptation_comment	nmod>	trout	NOUN	14	Dol-b828_37_predators-11
Wes-8d71_348_predators-2	adaptation_comment	amod>	Arachnid	ADJ	1	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nmod>case>	of	ADP	3	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nmod>amod>	western	ADJ	4	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nmod>compound>	honey	NOUN	5	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nmod>	be	NOUN	6	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nsubj<	include	VERB	7	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nsubj<obj>compound>	fishing	NOUN	8	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nsubj<obj>	spider	NOUN	9	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nsubj<obj>conj>	spider	NOUN	12	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nsubj<obj>conj>	spider	NOUN	15	Wes-8d71_348_predators-2
Wes-8d71_348_predators-2	adaptation_comment	nsubj<obj>conj>	St.	PROPN	17	Wes-8d71_348_predators-2
Amb-b5dc_46_predator-11	adaptation_comment	nsubj>det>	the	DET	1	Amb-b5dc_46_predator-11
Amb-b5dc_46_predator-11	adaptation_comment	nsubj>compound>	alligator	NOUN	2	Amb-b5dc_46_predator-11
Amb-b5dc_46_predator-11	adaptation_comment	nsubj>compound>	snapping	NOUN	3	Amb-b5dc_46_predator-11
Amb-b5dc_46_predator-11	adaptation_comment	nsubj>	turtle	NOUN	4	Amb-b5dc_46_predator-11
Amb-b5dc_46_predator-11	adaptation_comment	cop>	be	AUX	5	Amb-b5dc_46_predator-11
Amb-b5dc_46_predator-11	adaptation_comment	det>	a	DET	6	Amb-b5dc_46_predator-11
Amb-b5dc_46_predator-11	adaptation_comment	amod>advmod>	well	ADV	7	Amb-b5dc_46_predator-11
Amb-b5dc_46_predator-11	adaptation_comment	amod>	camouflage	VERB	9	Amb-b5dc_46_predator-11
Amb-b5dc_60_predators-36	adaptation_comment	conj<obl<obl>	slide	NOUN	9	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	conj<obl<nsubj>	antlion	NOUN	15	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	conj<obl<	grab	VERB	16	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	conj<obl<obj>	prey	NOUN	18	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	conj<case>	with	ADP	19	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	conj<nmod:poss>	its	PRON	20	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	conj<amod>	powerful	ADJ	21	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	conj<	jaws.Some	NOUN	22	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	cc>	but	CCONJ	23	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	advmod>	not	ADV	24	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	nsubj>det>	all	DET	25	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	nsubj>	web	NOUN	26	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	nsubj>acl>	-spinning	VERB	27	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	nsubj>acl>obj>	spider	NOUN	28	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	cop>	be	AUX	29	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	compound>	sit	VERB	30	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	compound>conj>cc>	and	CCONJ	32	Amb-b5dc_60_predators-36
Amb-b5dc_60_predators-36	adaptation_comment	compound>conj>	wait	VERB	34	Amb-b5dc_60_predators-36
Jum-50eb_108_predator-22	adaptation_comment	obl<acl:relcl<obj<	ambush	VERB	14	Jum-50eb_108_predator-22
Jum-50eb_108_predator-22	adaptation_comment	obl<acl:relcl<	prey	NOUN	15	Jum-50eb_108_predator-22
Jum-50eb_108_predator-22	adaptation_comment	obl<nsubj>	that	PRON	16	Jum-50eb_108_predator-22
Jum-50eb_108_predator-22	adaptation_comment	obl<advmod>	often	ADV	17	Jum-50eb_108_predator-22
Jum-50eb_108_predator-22	adaptation_comment	obl<cop>	be	AUX	18	Jum-50eb_108_predator-22
Jum-50eb_108_predator-22	adaptation_comment	obl<	larger	ADJ	19	Jum-50eb_108_predator-22
Jum-50eb_108_predator-22	adaptation_comment	case>	than	ADP	20	Jum-50eb_108_predator-22
Jum-50eb_108_predator-22	adaptation_comment	det>	the	DET	21	Jum-50eb_108_predator-22
Spi0c92_55_predator-2	adaptation_comment	nummod>	No1	NUM	1	Spi0c92_55_predator-2
Jum-50eb_93_predators-16	adaptation_comment	compound<nmod<nmod<	item	NOUN	9	Jum-50eb_93_predators-16
Jum-50eb_93_predators-16	adaptation_comment	compound<nmod<case>	for	ADP	10	Jum-50eb_93_predators-16
Jum-50eb_93_predators-16	adaptation_comment	compound<nmod<det>	which	DET	11	Jum-50eb_93_predators-16
Jum-50eb_93_predators-16	adaptation_comment	compound<nmod<amod>	little	ADJ	12	Jum-50eb_93_predators-16
Jum-50eb_93_predators-16	adaptation_comment	compound<nmod<	competition	NOUN	13	Jum-50eb_93_predators-16
Jum-50eb_93_predators-16	adaptation_comment	compound<case>	from	ADP	14	Jum-50eb_93_predators-16
Jum-50eb_93_predators-16	adaptation_comment	compound<amod>	other	ADJ	15	Jum-50eb_93_predators-16
Jum-50eb_93_predators-16	adaptation_comment	compound<	occur	NOUN	17	Jum-50eb_93_predators-16
Jum-50eb_99_predator-17	adaptation_comment	compound<advcl>mark>	if	SCONJ	1	Jum-50eb_99_predator-17
Jum-50eb_99_predator-17	adaptation_comment	compound<advcl>nsubj>	occupant	NOUN	4	Jum-50eb_99_predator-17
Jum-50eb_99_predator-17	adaptation_comment	compound<advcl>	approach	VERB	5	Jum-50eb_99_predator-17
Jum-50eb_99_predator-17	adaptation_comment	compound<advcl>obl>	manner	NOUN	8	Jum-50eb_99_predator-17
Jum-50eb_99_predator-17	adaptation_comment	compound<advcl>xcomp>	appropriate	ADJ	9	Jum-50eb_99_predator-17
Jum-50eb_99_predator-17	adaptation_comment	compound<det>	the	DET	16	Jum-50eb_99_predator-17
Jum-50eb_99_predator-17	adaptation_comment	compound<	attack	NOUN	18	Jum-50eb_99_predator-17
Sco-5d0f_250_predators-2	adaptation_comment	amod>	domestic	ADJ	1	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nmod>case>	of	ADP	3	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nmod>	scorpion	NOUN	4	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nmod>case>	such	ADJ	6	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nmod>case>fixed>	as	ADP	7	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nmod>	chicken	NOUN	8	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nmod>conj>cc>	and	CCONJ	9	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nmod>conj>	turkey	NOUN	10	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nsubj<aux>	can	AUX	12	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nsubj<	help	VERB	13	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nsubj<xcomp>mark>	to	PART	14	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nsubj<xcomp>	reduce	VERB	15	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nsubj<xcomp>obj>	risk	NOUN	17	Sco-5d0f_250_predators-2
Sco-5d0f_250_predators-2	adaptation_comment	nsubj<xcomp>obl>	household	NOUN	20	Sco-5d0f_250_predators-2
Sco-5d0f_129_nocturnal-5	adaptation_comment	nsubj>amod>	most	ADJ	1	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	nsubj>compound>	scorpion	NOUN	2	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	nsubj>	species	NOUN	3	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	cop>	be	AUX	4	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>cc>	or	CCONJ	6	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>	crepuscular	ADJ	7	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>	find	VERB	9	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>obj>	shelter	NOUN	10	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>obl>case>	during	ADP	11	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>obl>det>	the	DET	12	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>obl>	day	NOUN	13	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>obl>nmod>	burrow	NOUN	15	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>	cracks	NOUN	17	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>nmod>case>	in	ADP	18	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>nmod>	rock	NOUN	19	Sco-5d0f_129_nocturnal-5
Sco-5d0f_129_nocturnal-5	adaptation_comment	conj>nmod>conj>	bark	NOUN	22	Sco-5d0f_129_nocturnal-5
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod<advmod>	accordingly	ADV	1	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod<nsubj>	lamp	NOUN	8	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod<aux>	have	AUX	9	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod<advmod>	long	ADV	10	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod<cop>	be	AUX	11	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod<det>	a	DET	12	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod<amod>	standard	ADJ	13	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod<	tool	NOUN	14	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<case>	for	ADP	15	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<compound>	field	NOUN	17	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<	survey	NOUN	18	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod>case>	of	ADP	19	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod>det>	these	DET	20	Sco-5d0f_229_nocturnal-16
Sco-5d0f_229_nocturnal-16	adaptation_comment	amod<nmod>	animal	NOUN	21	Sco-5d0f_229_nocturnal-16
Sol-e070_83_predators-3	adaptation_comment	amod>	various	ADJ	1	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	amod>	other	ADJ	2	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>case>	such	ADJ	5	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>case>fixed>	as	ADP	6	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>det>	the	DET	7	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>amod>	large	ADJ	8	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>amod>compound>	slit	NOUN	9	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>amod>	face	ADJ	11	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>	bat	NOUN	12	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>conj>	scorpion	NOUN	14	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>conj>	toad	NOUN	16	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>conj>cc>	and	CCONJ	18	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nmod>conj>	insectivore	NOUN	19	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nsubj<aux>	may	AUX	21	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nsubj<	pry	ADJ	22	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nsubj<obl>case>	on	ADP	23	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nsubj<obl>det>	the	DET	24	Sol-e070_83_predators-3
Sol-e070_83_predators-3	adaptation_comment	nsubj<obl>	Solifuga	NOUN	25	Sol-e070_83_predators-3
Eur-bc75_40_Moulting-1	adaptation_comment	nsubj<	start	VERB	2	Eur-bc75_40_Moulting-1
