token	relrole	arcpath	lemma	upos	widx	token
Orn-f740_10_herbivorous-4	adaptation_comment	amod<conj>cc>	but	CCONJ	9	Orn-f740_10_herbivorous-4
Orn-f740_10_herbivorous-4	adaptation_comment	amod<conj>nsubj>	member	NOUN	11	Orn-f740_10_herbivorous-4
Orn-f740_10_herbivorous-4	adaptation_comment	amod<conj>aux>	may	AUX	12	Orn-f740_10_herbivorous-4
Orn-f740_10_herbivorous-4	adaptation_comment	amod<conj>aux>	have	AUX	13	Orn-f740_10_herbivorous-4
Orn-f740_10_herbivorous-4	adaptation_comment	amod<conj>advmod>	also	ADV	14	Orn-f740_10_herbivorous-4
Orn-f740_10_herbivorous-4	adaptation_comment	amod<conj>cop>	be	AUX	15	Orn-f740_10_herbivorous-4
Orn-f740_10_herbivorous-4	adaptation_comment	amod<conj>amod>	opportunistic	ADJ	16	Orn-f740_10_herbivorous-4
Orn-f740_10_herbivorous-4	adaptation_comment	amod<conj>	omnivore	NOUN	17	Orn-f740_10_herbivorous-4
Orn-f740_2_herbivorous-10	adaptation_comment	amod<nmod<nsubj>	Ornithischia	PROPN	1	Orn-f740_2_herbivorous-10
Orn-f740_2_herbivorous-10	adaptation_comment	amod<nmod<cop>	be	AUX	4	Orn-f740_2_herbivorous-10
Orn-f740_2_herbivorous-10	adaptation_comment	amod<nmod<det>	a	DET	5	Orn-f740_2_herbivorous-10
Orn-f740_2_herbivorous-10	adaptation_comment	amod<nmod<amod>	extinct	ADJ	6	Orn-f740_2_herbivorous-10
Orn-f740_2_herbivorous-10	adaptation_comment	amod<nmod<	clade	NOUN	7	Orn-f740_2_herbivorous-10
Orn-f740_2_herbivorous-10	adaptation_comment	amod<case>	of	ADP	8	Orn-f740_2_herbivorous-10
Orn-f740_2_herbivorous-10	adaptation_comment	advmod>	mainly	ADV	9	Orn-f740_2_herbivorous-10
Orn-f740_2_herbivorous-10	adaptation_comment	amod<	dinosaur	NOUN	11	Orn-f740_2_herbivorous-10
Orn-f740_2_herbivorous-10	adaptation_comment	amod<nmod<acl>	characterize	VERB	12	Orn-f740_2_herbivorous-10
Orn-f740_60_herbivorous-6	adaptation_comment	amod<nmod<det>	the	DET	1	Orn-f740_60_herbivorous-6
Orn-f740_60_herbivorous-6	adaptation_comment	amod<nmod<amod>	first	ADJ	2	Orn-f740_60_herbivorous-6
Orn-f740_60_herbivorous-6	adaptation_comment	amod<nmod<	recognition	NOUN	3	Orn-f740_60_herbivorous-6
Orn-f740_60_herbivorous-6	adaptation_comment	amod<case>	of	ADP	4	Orn-f740_60_herbivorous-6
Orn-f740_60_herbivorous-6	adaptation_comment	amod<det>	a	DET	5	Orn-f740_60_herbivorous-6
Orn-f740_60_herbivorous-6	adaptation_comment	amod<	group	NOUN	7	Orn-f740_60_herbivorous-6
Orn-f740_60_herbivorous-6	adaptation_comment	amod<nmod>case>	of	ADP	8	Orn-f740_60_herbivorous-6
Orn-f740_60_herbivorous-6	adaptation_comment	amod<nmod>	dinosaur	NOUN	9	Orn-f740_60_herbivorous-6
Orn-f740_60_herbivorous-6	adaptation_comment	amod<nmod<nsubj:pass<	name	VERB	11	Orn-f740_60_herbivorous-6
Orn-f740_61_herbivorous-16	adaptation_comment	amod<nmod<obj<	identify	VERB	11	Orn-f740_61_herbivorous-16
Orn-f740_61_herbivorous-16	adaptation_comment	amod<nmod<nummod>	two	NUM	12	Orn-f740_61_herbivorous-16
Orn-f740_61_herbivorous-16	adaptation_comment	amod<nmod<amod>	major	ADJ	13	Orn-f740_61_herbivorous-16
Orn-f740_61_herbivorous-16	adaptation_comment	amod<nmod<	group	NOUN	14	Orn-f740_61_herbivorous-16
Orn-f740_61_herbivorous-16	adaptation_comment	amod<case>	of	ADP	15	Orn-f740_61_herbivorous-16
Orn-f740_61_herbivorous-16	adaptation_comment	amod<	dinosaur	NOUN	17	Orn-f740_61_herbivorous-16
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<nmod<nsubj>	Apatosaurus	PROPN	1	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<nmod<cop>	be	AUX	10	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<nmod<det>	a	DET	11	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<nmod<	genus	NOUN	12	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<case>	of	ADP	13	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<compound>	sauropod	NOUN	15	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<	dinosaur	NOUN	16	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<acl:relcl>nsubj>	that	PRON	17	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<acl:relcl>	live	VERB	18	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<acl:relcl>obl>	America	PROPN	21	Apa-3e1a_2_herbivorous-14
Apa-3e1a_2_herbivorous-14	adaptation_comment	amod<acl:relcl>obl>	period	NOUN	26	Apa-3e1a_2_herbivorous-14
Apa-3e1a_32_herbivorous-16	adaptation_comment	amod<obl<ccomp<	line	VERB	4	Apa-3e1a_32_herbivorous-16
Apa-3e1a_32_herbivorous-16	adaptation_comment	amod<obl<nsubj>	tooth	NOUN	12	Apa-3e1a_32_herbivorous-16
Apa-3e1a_32_herbivorous-16	adaptation_comment	amod<obl<	suite	VERB	13	Apa-3e1a_32_herbivorous-16
Apa-3e1a_32_herbivorous-16	adaptation_comment	amod<case>	to	ADP	14	Apa-3e1a_32_herbivorous-16
Apa-3e1a_32_herbivorous-16	adaptation_comment	amod<det>	a	DET	15	Apa-3e1a_32_herbivorous-16
Apa-3e1a_32_herbivorous-16	adaptation_comment	amod<	diet	NOUN	17	Apa-3e1a_32_herbivorous-16
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<conj<nsubj>	they	PRON	1	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<conj<cop>	be	AUX	2	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<conj<	large	ADJ	3	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<conj<conj>	build	VERB	6	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<	quadruped	NOUN	9	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<nmod>case>	with	ADP	10	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<nmod>amod>	rounded	ADJ	11	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<nmod>	back	NOUN	12	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<conj<conj>	limb	NOUN	16	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<conj<conj>	limb	NOUN	20	Ste-56e3_8_herbivorous-8
Ste-56e3_8_herbivorous-8	adaptation_comment	amod<conj<conj>	tail	NOUN	23	Ste-56e3_8_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>cop>	be	AUX	1	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>det>	a	DET	2	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>compound>	diplodocid	NOUN	3	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>	sauropod	NOUN	4	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	nsubj>	Brontosaurus	PROPN	6	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	cop>	be	AUX	7	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	conj>cc>	and	CCONJ	9	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	conj>	feed	VERB	10	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	obl>case>	on	ADP	11	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	obl>	fern	NOUN	12	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	obl>conj>	cycadeoid	NOUN	14	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	obl>conj>amod>	see	VERB	16	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	obl>conj>	fern	NOUN	17	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	obl>conj>cc>	and	CCONJ	19	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	obl>conj>	horsetail	NOUN	20	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>	eat	VERB	22	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>obl>case>	at	ADP	23	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>obl>compound>	ground	NOUN	24	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>obl>	height	NOUN	25	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>obl>case>	as	ADP	26	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>obl>det>	a	DET	27	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>obl>amod>	nonselective	ADJ	28	Bro-f1dc_212_herbivorous-8
Bro-f1dc_212_herbivorous-8	adaptation_comment	advcl>obl>	browser	NOUN	29	Bro-f1dc_212_herbivorous-8
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<obj<nsubj>	they	PRON	1	Sauf0a7_7_herbivorous-6
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<obj<	be	VERB	2	Sauf0a7_7_herbivorous-6
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<det>	a	DET	3	Sauf0a7_7_herbivorous-6
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<amod>advmod>	very	ADV	4	Sauf0a7_7_herbivorous-6
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<amod>	successful	ADJ	5	Sauf0a7_7_herbivorous-6
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<	group	NOUN	7	Sauf0a7_7_herbivorous-6
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<acl>	arise	VERB	9	Sauf0a7_7_herbivorous-6
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<acl>obl>	Jurassic	PROPN	13	Sauf0a7_7_herbivorous-6
Sauf0a7_7_herbivorous-6	adaptation_comment	amod<acl>conj>	survive	VERB	15	Sauf0a7_7_herbivorous-6
All-7078_17_social-9	adaptation_comment	amod<obj<advcl<	interpret	VERB	3	All-7078_17_social-9
All-7078_17_social-9	adaptation_comment	amod<obj<mark>	as	SCONJ	5	All-7078_17_social-9
All-7078_17_social-9	adaptation_comment	amod<obj<csubj>	have	VERB	6	All-7078_17_social-9
All-7078_17_social-9	adaptation_comment	amod<obj<aux>	have	AUX	7	All-7078_17_social-9
All-7078_17_social-9	adaptation_comment	amod<obj<	cooperative	VERB	8	All-7078_17_social-9
All-7078_17_social-9	adaptation_comment	amod<	behavior	NOUN	10	All-7078_17_social-9
All-7078_17_social-9	adaptation_comment	amod<conj>cc>	and	CCONJ	11	All-7078_17_social-9
All-7078_17_social-9	adaptation_comment	amod<conj>	hunt	VERB	12	All-7078_17_social-9
All-7078_17_social-9	adaptation_comment	amod<conj>obl>	pack	NOUN	14	All-7078_17_social-9
Sca-9161_74_social-26	adaptation_comment	amod<nmod<obl<	observe	VERB	19	Sca-9161_74_social-26
Sca-9161_74_social-26	adaptation_comment	amod<nmod<case>	as	ADP	20	Sca-9161_74_social-26
Sca-9161_74_social-26	adaptation_comment	amod<nmod<det>	a	DET	21	Sca-9161_74_social-26
Sca-9161_74_social-26	adaptation_comment	amod<nmod<compound>	survival	NOUN	22	Sca-9161_74_social-26
Sca-9161_74_social-26	adaptation_comment	amod<nmod<	behavior	NOUN	23	Sca-9161_74_social-26
Sca-9161_74_social-26	adaptation_comment	amod<case>	in	ADP	24	Sca-9161_74_social-26
Sca-9161_74_social-26	adaptation_comment	amod<amod>	several	ADJ	25	Sca-9161_74_social-26
Sca-9161_74_social-26	adaptation_comment	amod<	species	NOUN	27	Sca-9161_74_social-26
Sca-9161_74_social-26	adaptation_comment	amod<nmod<acl>	include	VERB	29	Sca-9161_74_social-26
Din-756f_350_herbivorous-5	adaptation_comment	amod<nmod<	most	ADJ	1	Din-756f_350_herbivorous-5
Din-756f_350_herbivorous-5	adaptation_comment	amod<case>	of	ADP	2	Din-756f_350_herbivorous-5
Din-756f_350_herbivorous-5	adaptation_comment	amod<det>	the	DET	3	Din-756f_350_herbivorous-5
Din-756f_350_herbivorous-5	adaptation_comment	amod<amod>	largest	ADJ	4	Din-756f_350_herbivorous-5
Din-756f_350_herbivorous-5	adaptation_comment	amod<	specimen	NOUN	6	Din-756f_350_herbivorous-5
Din-756f_350_herbivorous-5	adaptation_comment	amod<nmod>case>	on	ADP	7	Din-756f_350_herbivorous-5
Din-756f_350_herbivorous-5	adaptation_comment	amod<nmod>	record	NOUN	8	Din-756f_350_herbivorous-5
Din-756f_350_herbivorous-5	adaptation_comment	amod<nmod<nsubj:pass<	discover	VERB	10	Din-756f_350_herbivorous-5
Din-756f_369_social-6	adaptation_comment	nsubj>amod>	many	ADJ	1	Din-756f_369_social-6
Din-756f_369_social-6	adaptation_comment	nsubj>amod>	modern	ADJ	2	Din-756f_369_social-6
Din-756f_369_social-6	adaptation_comment	nsubj>	bird	NOUN	3	Din-756f_369_social-6
Din-756f_369_social-6	adaptation_comment	cop>	be	AUX	4	Din-756f_369_social-6
Din-756f_369_social-6	adaptation_comment	advmod>	highly	ADV	5	Din-756f_369_social-6
Din-756f_369_social-6	adaptation_comment	parataxis>advmod>	often	ADV	8	Din-756f_369_social-6
Din-756f_369_social-6	adaptation_comment	parataxis>	find	VERB	9	Din-756f_369_social-6
Din-756f_369_social-6	adaptation_comment	parataxis>xcomp>	live	VERB	10	Din-756f_369_social-6
Din-756f_369_social-6	adaptation_comment	parataxis>xcomp>obl>	flock	NOUN	12	Din-756f_369_social-6
Din-756f_380_social-7	adaptation_comment	amod<obl<nsubj:pass>	assemblage	NOUN	2	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<obl<aux:pass>	be	AUX	3	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<obl<	interpret	VERB	4	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<case>	as	ADP	5	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<det>	a	DET	6	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<	group	NOUN	8	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<acl:relcl>nsubj:pass>	that	PRON	9	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<acl:relcl>aux:pass>	be	AUX	10	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<acl:relcl>	trap	VERB	11	Din-756f_380_social-7
Din-756f_380_social-7	adaptation_comment	amod<acl:relcl>obl>	mud	NOUN	13	Din-756f_380_social-7
Din-756f_391_herbivorous-5	adaptation_comment	amod<conj<	large	ADJ	1	Din-756f_391_herbivorous-5
Din-756f_391_herbivorous-5	adaptation_comment	amod<cc>	and	CCONJ	2	Din-756f_391_herbivorous-5
Din-756f_391_herbivorous-5	adaptation_comment	amod<amod>	medium	ADJ	3	Din-756f_391_herbivorous-5
Din-756f_391_herbivorous-5	adaptation_comment	amod<amod>	-size	ADJ	4	Din-756f_391_herbivorous-5
Din-756f_391_herbivorous-5	adaptation_comment	conj>cc>	and	CCONJ	6	Din-756f_391_herbivorous-5
Din-756f_391_herbivorous-5	adaptation_comment	conj>	omnivorous	ADJ	7	Din-756f_391_herbivorous-5
Din-756f_391_herbivorous-5	adaptation_comment	amod<	dinosaur	NOUN	8	Din-756f_391_herbivorous-5
Din-756f_391_herbivorous-5	adaptation_comment	amod<conj<nmod>	ceratopsian	NOUN	11	Din-756f_391_herbivorous-5
Din-756f_391_herbivorous-5	adaptation_comment	amod<conj<advcl>	infer	VERB	37	Din-756f_391_herbivorous-5
Sau-89d2_89_herbivorous-14	adaptation_comment	amod<obj<obl>	scientist	NOUN	4	Sau-89d2_89_herbivorous-14
Sau-89d2_89_herbivorous-14	adaptation_comment	amod<obj<nsubj>	specializing	NOUN	7	Sau-89d2_89_herbivorous-14
Sau-89d2_89_herbivorous-14	adaptation_comment	amod<obj<	help	VERB	11	Sau-89d2_89_herbivorous-14
Sau-89d2_89_herbivorous-14	adaptation_comment	amod<det>	the	DET	12	Sau-89d2_89_herbivorous-14
Sau-89d2_89_herbivorous-14	adaptation_comment	amod<amod>	different	ADJ	13	Sau-89d2_89_herbivorous-14
Sau-89d2_89_herbivorous-14	adaptation_comment	amod<	dinosaur	NOUN	15	Sau-89d2_89_herbivorous-14
Sau-89d2_89_herbivorous-14	adaptation_comment	amod<obj<xcomp>	coexist	VERB	17	Sau-89d2_89_herbivorous-14
Gig-7116_123_herbivorous-19	adaptation_comment	amod<obj<nsubj>	Formation	NOUN	4	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<obj<	have	VERB	5	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<obj<obj>	vegetation	NOUN	7	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<obj<conj>	evidenced	VERB	11	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<det>	the	DET	17	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<amod>	numerous	ADJ	18	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<compound>	dinosaur	NOUN	20	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<	remain	NOUN	21	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<acl:relcl>nsubj:pass>	that	PRON	22	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<acl:relcl>aux:pass>	be	AUX	23	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<acl:relcl>	find	VERB	24	Gig-7116_123_herbivorous-19
Gig-7116_123_herbivorous-19	adaptation_comment	amod<acl:relcl>obl>	channel	NOUN	29	Gig-7116_123_herbivorous-19
The-aba9_202_herbivorous-10	adaptation_comment	amod<obl<xcomp<	link	VERB	5	The-aba9_202_herbivorous-10
The-aba9_202_herbivorous-10	adaptation_comment	amod<obl<mark>	to	PART	6	The-aba9_202_herbivorous-10
The-aba9_202_herbivorous-10	adaptation_comment	amod<obl<	assist	VERB	7	The-aba9_202_herbivorous-10
The-aba9_202_herbivorous-10	adaptation_comment	amod<case>	with	ADP	8	The-aba9_202_herbivorous-10
The-aba9_202_herbivorous-10	adaptation_comment	amod<nmod:poss>	they	PRON	9	The-aba9_202_herbivorous-10
The-aba9_202_herbivorous-10	adaptation_comment	amod<	lifestyle	NOUN	11	The-aba9_202_herbivorous-10
The-1978_176_herbivorous-52	adaptation_comment	amod<xcomp<acl<	Megalosauridae	PROPN	38	The-1978_176_herbivorous-52
The-1978_176_herbivorous-52	adaptation_comment	amod<xcomp<advmod>	now	ADV	48	The-1978_176_herbivorous-52
The-1978_176_herbivorous-52	adaptation_comment	amod<xcomp<	know	VERB	49	The-1978_176_herbivorous-52
The-1978_176_herbivorous-52	adaptation_comment	amod<mark>	to	PART	50	The-1978_176_herbivorous-52
The-1978_176_herbivorous-52	adaptation_comment	amod<cop>	be	AUX	51	The-1978_176_herbivorous-52
The-1978_176_herbivorous-52	adaptation_comment	amod<	sauropodomorph	NOUN	53	The-1978_176_herbivorous-52
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<obj<	be	VERB	9	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<det>	the	DET	10	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<	tyrannosaurid	NOUN	11	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<nmod>	Tyrannosaurus	PROPN	14	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<appos>	dromaeosaurid	NOUN	18	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<acl:relcl>	similar	ADJ	28	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<list>	troodontid	NOUN	44	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<appos>	ornithomimosaur	NOUN	49	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<det>	the	DET	58	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<amod>	strange	ADJ	59	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<amod>obl:npmod>	giant	NOUN	60	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<amod>	claw	VERB	62	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<	therizinosaur	NOUN	64	The-1978_168_herbivorous-63
The-1978_168_herbivorous-63	adaptation_comment	amod<appos<conj>	avialan	NOUN	68	The-1978_168_herbivorous-63
The-1978_165_herbivorous-34	adaptation_comment	amod<conj<nmod<	abundance	NOUN	29	The-1978_165_herbivorous-34
The-1978_165_herbivorous-34	adaptation_comment	amod<conj<case>	of	ADP	30	The-1978_165_herbivorous-34
The-1978_165_herbivorous-34	adaptation_comment	amod<conj<	small	ADJ	31	The-1978_165_herbivorous-34
The-1978_165_herbivorous-34	adaptation_comment	amod<cc>	and	CCONJ	32	The-1978_165_herbivorous-34
The-1978_165_herbivorous-34	adaptation_comment	amod<amod>	large	ADJ	33	The-1978_165_herbivorous-34
The-1978_165_herbivorous-34	adaptation_comment	amod<	dinosaur	NOUN	35	The-1978_165_herbivorous-34
Sau-cca0_13_herbivorous-35	adaptation_comment	amod<nmod<obl<	develop	VERB	19	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	amod<nmod<advmod>	possibly	ADV	29	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	amod<nmod<case>	as	ADP	30	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	amod<nmod<det>	a	DET	31	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	amod<nmod<	adaptation	NOUN	32	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	amod<case>	to	ADP	33	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	amod<nmod:poss>	they	PRON	34	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	conj>cc>	or	CCONJ	36	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	conj>	omnivorous	ADJ	37	Sau-cca0_13_herbivorous-35
Sau-cca0_13_herbivorous-35	adaptation_comment	amod<	diet	NOUN	38	Sau-cca0_13_herbivorous-35
Sau-cca0_5_herbivorous-30	adaptation_comment	amod<nmod<nmod<	bird	NOUN	21	Sau-cca0_5_herbivorous-30
Sau-cca0_5_herbivorous-30	adaptation_comment	amod<nmod<case>	of	ADP	24	Sau-cca0_5_herbivorous-30
Sau-cca0_5_herbivorous-30	adaptation_comment	amod<nmod<det>	the	DET	25	Sau-cca0_5_herbivorous-30
Sau-cca0_5_herbivorous-30	adaptation_comment	amod<nmod<nummod>	two	NUM	26	Sau-cca0_5_herbivorous-30
