token	relrole	arcpath	lemma	upos	widx	token
Aur-441a_73_sessile-17	adaptation_comment	compound<case>	by	ADP	12	Aur-441a_73_sessile-17
Aur-441a_73_sessile-17	adaptation_comment	compound<amod>obl:npmod>	filter	NOUN	14	Aur-441a_73_sessile-17
Aur-441a_73_sessile-17	adaptation_comment	compound<amod>	feed	VERB	16	Aur-441a_73_sessile-17
Aur-441a_73_sessile-17	adaptation_comment	compound<	organism	NOUN	18	Aur-441a_73_sessile-17
Aur-441a_73_sessile-17	adaptation_comment	compound<nmod<appos>	experiment	NOUN	21	Aur-441a_73_sessile-17
Aur-441a_61_sessile-24	adaptation_comment	compound<conj<obl<	consum	VERB	14	Aur-441a_61_sessile-24
Aur-441a_61_sessile-24	adaptation_comment	compound<conj<case>	by	ADP	15	Aur-441a_61_sessile-24
Aur-441a_61_sessile-24	adaptation_comment	compound<conj<	one	NUM	16	Aur-441a_61_sessile-24
Aur-441a_61_sessile-24	adaptation_comment	compound<conj<nmod>	filter	NOUN	21	Aur-441a_61_sessile-24
Aur-441a_61_sessile-24	adaptation_comment	amod>	feed	VERB	23	Aur-441a_61_sessile-24
Aur-441a_61_sessile-24	adaptation_comment	compound<	organism	NOUN	25	Aur-441a_61_sessile-24
Aur-441a_61_sessile-24	adaptation_comment	compound<conj<appos>	mussel	NOUN	27	Aur-441a_61_sessile-24
Jelfd0e_38_predator-11	adaptation_comment	nmod<nsubj>nmod:poss>	Japan	PROPN	1	Jelfd0e_38_predator-11
Jelfd0e_38_predator-11	adaptation_comment	nmod<nsubj>compound>	fishing	NOUN	3	Jelfd0e_38_predator-11
Jelfd0e_38_predator-11	adaptation_comment	nmod<nsubj>	industry	NOUN	4	Jelfd0e_38_predator-11
Jelfd0e_38_predator-11	adaptation_comment	nmod<cop>	be	AUX	5	Jelfd0e_38_predator-11
Jelfd0e_38_predator-11	adaptation_comment	nmod<case>	under	ADP	6	Jelfd0e_38_predator-11
Jelfd0e_38_predator-11	adaptation_comment	nmod<	threat	NOUN	7	Jelfd0e_38_predator-11
Jelfd0e_38_predator-11	adaptation_comment	case>	from	ADP	8	Jelfd0e_38_predator-11
Jelfd0e_38_predator-11	adaptation_comment	det>	a	DET	9	Jelfd0e_38_predator-11
Jelfd0e_38_predator-11	adaptation_comment	amod>	unusual	ADJ	10	Jelfd0e_38_predator-11
Cro60a5_6_predators-11	adaptation_comment	obj<nsubj>compound>	crown	NOUN	3	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	obj<nsubj>	starfish	NOUN	8	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	obj<aux>	do	AUX	9	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	obj<	have	VERB	10	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	nmod>case>	of	ADP	12	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	nmod>nmod:poss>	its	PRON	13	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	nmod>	own	ADJ	14	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	obj<nmod>case>	include	VERB	16	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	obj<nmod>	mollusc	NOUN	17	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	obj<nmod>conj>	fish	NOUN	19	Cro60a5_6_predators-11
Cro60a5_6_predators-11	adaptation_comment	obj<nmod>conj>	worm	NOUN	21	Cro60a5_6_predators-11
Cro60a5_2_predators-4	adaptation_comment	nsubj>	they	PRON	1	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	cop>	be	AUX	2	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	amod>	voracious	ADJ	3	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>nsubj>	that	PRON	5	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>	release	VERB	6	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>obj>det>	the	DET	7	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>obj>	contents	NOUN	8	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>obj>nmod>	stomach	NOUN	11	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>obl>case>	on	ADP	12	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>obl>case>	to	ADP	13	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>obl>det>	the	DET	14	Cro60a5_2_predators-4
Cro60a5_2_predators-4	adaptation_comment	acl:relcl>obl>	coral	NOUN	15	Cro60a5_2_predators-4
Ann-6efb_198_burrowers-2	adaptation_comment	det>	the	DET	1	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<	loosen	VERB	3	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<obj>det>	the	DET	4	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<obj>	soil	NOUN	5	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<advcl>mark>	so	SCONJ	6	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<advcl>nsubj>	oxygen	NOUN	8	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<advcl>aux>	can	AUX	11	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<advcl>	penetrate	VERB	12	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<advcl>obj>	it	PRON	13	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<advcl>conj>	help	VERB	21	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<conj>cc>	and	CCONJ	50	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<conj>mark>	by	SCONJ	51	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<conj>	concentrating	VERB	52	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<conj>obj>	mineral	NOUN	53	Ann-6efb_198_burrowers-2
Ann-6efb_198_burrowers-2	adaptation_comment	nsubj<conj>conj>	convert	VERB	55	Ann-6efb_198_burrowers-2
Ann-6efb_143_burrowers-8	adaptation_comment	conj<nmod<det>	the	DET	1	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj<nmod<	gill	NOUN	2	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj<case>	of	ADP	3	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj<compound>	tube	NOUN	4	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj<	dweller	NOUN	6	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	cc>	and	CCONJ	7	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj>advmod>	usually	ADV	9	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj>	cluster	NOUN	10	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj>obl>case>	around	ADP	11	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj>obl>det>	whichever	DET	12	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj>obl>	end	NOUN	13	Ann-6efb_143_burrowers-8
Ann-6efb_143_burrowers-8	adaptation_comment	conj<nmod<nsubj<	have	VERB	14	Ann-6efb_143_burrowers-8
Anna3e0_4_burrowers-13	adaptation_comment	xcomp<nsubj>det>	the	DET	1	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	xcomp<nsubj>amod>	segment	VERB	2	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	xcomp<nsubj>	body	NOUN	3	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	xcomp<nsubj>nmod>	animal	NOUN	5	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	xcomp<	make	VERB	9	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	xcomp<obj>	they	PRON	10	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	det>	both	DET	11	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	amod>	efficient	ADJ	12	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	conj>cc>	and	CCONJ	14	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	conj>amod>	good	ADJ	15	Anna3e0_4_burrowers-13
Anna3e0_4_burrowers-13	adaptation_comment	conj>	swimmer	NOUN	16	Anna3e0_4_burrowers-13
Ann-6efb_38_burrowers-3	adaptation_comment	nsubj>	most	ADJ	1	Ann-6efb_38_burrowers-3
Ann-6efb_38_burrowers-3	adaptation_comment	cop>	be	AUX	2	Ann-6efb_38_burrowers-3
Ann-6efb_38_burrowers-3	adaptation_comment	acl:relcl>nsubj>	that	PRON	4	Ann-6efb_38_burrowers-3
Ann-6efb_38_burrowers-3	adaptation_comment	acl:relcl>	feed	VERB	5	Ann-6efb_38_burrowers-3
Ann-6efb_38_burrowers-3	adaptation_comment	acl:relcl>advmod>	on	ADV	6	Ann-6efb_38_burrowers-3
Ann-6efb_38_burrowers-3	adaptation_comment	acl:relcl>obj>amod>	organic	ADJ	11	Ann-6efb_38_burrowers-3
Ann-6efb_38_burrowers-3	adaptation_comment	acl:relcl>obj>	material	NOUN	12	Ann-6efb_38_burrowers-3
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<conj<obl>	walker	NOUN	3	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<conj<nsubj>	limb	NOUN	8	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<conj<cop>	be	AUX	9	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<conj<advmod>	not	PART	10	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<conj<advmod>	so	ADV	11	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<conj<	large	ADJ	12	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<cc>	and	CCONJ	14	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	det>	the	DET	15	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<advmod>	mostly	ADV	17	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<	have	VERB	18	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<obj>amod>	short	ADJ	19	Amp-436a_242_burrowers-16
Amp-436a_242_burrowers-16	adaptation_comment	nsubj<obj>	limb	NOUN	20	Amp-436a_242_burrowers-16
